,lot_area,year_built,year_remod/add,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,saleprice,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,alley_Grvl,alley_Pave,utilities_NoSeWa,utilities_NoSewr,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,bsmt_qual_Ex,bsmt_qual_Fa,bsmt_qual_Gd,bsmt_qual_TA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_Y,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,fence_GdPrv,fence_GdWo,fence_MnPrv,fence_MnWw
965,17360,1949,1950,782.0,1019,537,2,0,3,1,6,1,2.0,0,0,150,0,0,0,172500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
966,15957,1977,1977,1244.0,1356,0,2,0,3,1,6,1,2.0,1424,0,0,0,0,0,188000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
967,9600,1976,1976,1262.0,1262,0,2,0,3,1,6,1,2.0,298,0,0,0,0,0,181500,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
968,10667,1996,1996,799.0,827,834,2,1,3,1,6,1,2.0,158,61,0,0,0,0,212000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
969,10530,1978,1978,945.0,945,912,2,1,4,1,8,1,2.0,400,105,0,0,0,0,188900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
970,5000,1946,1950,666.0,666,0,1,0,2,1,4,0,0.0,0,52,0,0,0,0,64500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
971,17082,1978,1992,1117.0,1117,864,2,1,4,1,8,1,2.0,336,104,0,0,0,0,230000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
972,16287,1925,1950,901.0,901,450,1,0,3,1,7,1,2.0,0,0,43,0,100,0,122000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
973,11050,1956,1956,1005.0,1005,0,1,0,2,1,6,1,1.0,0,0,0,0,288,0,133500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
974,10440,1920,1950,1510.0,1584,1208,2,0,5,1,8,2,2.0,0,547,0,0,480,0,256000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
975,2665,1976,1976,550.0,925,550,2,0,4,1,6,1,1.0,92,26,0,0,0,0,129500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
976,10389,2003,2003,1978.0,1978,0,2,1,3,1,8,1,3.0,188,25,0,0,0,0,318000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
977,9658,2006,2006,1598.0,1606,0,2,0,3,1,6,1,3.0,230,60,0,0,0,0,255900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
978,7500,2004,2004,1158.0,1158,0,1,1,3,1,5,0,0.0,0,50,0,0,0,0,143500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
979,14122,2005,2006,1822.0,1822,0,2,0,3,1,8,1,3.0,0,119,0,0,0,0,259000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
980,21000,1953,1953,1809.0,2259,0,2,0,3,1,7,2,2.0,166,120,192,0,0,0,217000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
981,8737,1923,1950,1065.0,915,720,1,1,3,1,6,1,2.0,0,38,0,144,0,0,210000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
982,8750,1970,1970,1002.0,1002,0,1,0,3,1,5,0,2.0,0,0,0,0,0,0,148500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
983,8499,2006,2007,616.0,616,796,2,1,3,1,6,1,2.0,0,36,0,0,0,0,156932,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
984,11072,1965,1965,1728.0,1728,0,2,0,6,2,10,0,2.0,0,0,0,0,0,0,145000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
985,6762,2007,2007,1282.0,1290,0,2,0,2,1,6,1,2.0,168,0,0,0,0,0,200000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
986,15431,2005,2006,1994.0,2046,0,2,1,2,1,7,2,3.0,188,65,0,0,175,0,450000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
987,3230,1999,1999,729.0,742,729,2,1,3,1,6,0,2.0,0,24,0,0,0,0,172500,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
988,10800,1974,1997,1522.0,1548,1066,2,1,4,1,9,1,2.0,38,243,0,0,0,0,240000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
989,11143,2004,2005,1580.0,1580,886,3,0,4,1,8,1,2.0,159,214,0,0,0,0,340000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
990,8925,2007,2007,1466.0,1466,0,2,0,3,1,7,0,3.0,100,18,0,0,0,0,201000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
991,10356,1975,1975,969.0,969,0,1,1,3,1,5,0,2.0,0,0,0,0,0,0,122000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
992,12299,1978,1985,1529.0,1664,0,2,0,3,1,7,1,2.0,0,0,0,0,0,0,213000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
993,9900,1967,1967,1680.0,1691,0,1,0,2,1,5,0,2.0,0,67,260,0,0,0,175000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
994,6762,2007,2007,1208.0,1208,0,2,0,2,1,6,0,2.0,105,54,0,0,0,0,195400,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
995,11625,1967,1967,1052.0,1052,0,1,1,3,1,6,1,1.0,0,215,0,0,0,0,113500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
996,6435,1939,1950,972.0,972,605,1,0,3,1,6,1,1.0,0,0,0,0,0,0,140200,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
997,8450,1968,1968,882.0,909,0,1,0,3,1,5,0,1.0,0,155,0,0,0,0,116000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
998,11577,2005,2006,1838.0,1838,0,2,0,3,1,9,1,3.0,161,225,0,0,0,0,359900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
999,8340,1977,1977,675.0,686,702,1,1,3,1,6,0,1.0,406,36,0,0,0,0,157500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1000,10708,1955,1993,1617.0,1867,0,1,0,2,1,7,3,1.0,476,0,0,0,142,0,190000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1001,6911,1924,1950,1145.0,1301,0,1,0,2,1,5,0,2.0,0,0,0,0,0,0,100000,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1002,8800,1964,1964,1251.0,1251,0,1,0,3,1,6,2,1.0,0,116,0,0,0,0,160000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1003,10739,2002,2001,1431.0,1444,0,2,0,3,1,6,0,2.0,144,40,0,0,0,0,203000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1004,9572,1990,1990,1453.0,1453,1357,2,1,4,1,9,1,2.0,500,0,0,0,0,0,302000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1005,8012,1980,1980,923.0,923,0,2,0,2,1,5,1,1.0,80,0,0,0,0,0,143000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1006,16226,1998,1999,1028.0,1210,1242,2,1,4,1,9,1,2.0,208,50,0,0,0,0,267000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1007,10899,1964,1964,0.0,1224,0,2,0,2,2,8,0,3.0,0,0,0,0,0,0,103000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1008,4500,1998,1998,1237.0,1337,0,2,0,2,1,5,0,2.0,0,199,0,0,0,0,153500,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1009,16647,1975,1981,1390.0,1701,0,2,0,3,1,6,2,2.0,0,0,0,0,0,0,171000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1010,8707,1924,1950,1093.0,1093,576,1,1,4,1,9,0,1.0,0,0,56,0,0,0,107000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1011,8300,1968,1968,952.0,952,0,1,0,3,1,5,0,1.0,0,0,0,0,0,0,128500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1012,9770,1957,1957,922.0,922,0,1,0,2,1,5,0,1.0,0,34,0,0,0,0,116000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1013,17400,1977,1977,1126.0,1126,0,2,0,3,1,5,1,2.0,295,41,0,0,0,0,160000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1014,5070,1992,1992,1280.0,1280,0,2,0,2,1,5,0,2.0,0,82,0,0,144,0,180000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1015,7920,1970,2002,914.0,914,0,1,0,3,1,5,0,1.0,120,0,0,0,0,0,133000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1016,7020,1997,1997,1288.0,1368,0,2,0,2,2,8,0,4.0,0,48,0,0,0,0,215000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1017,7500,1942,1950,771.0,753,741,1,0,3,1,7,2,1.0,0,0,0,0,224,0,177500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1018,10612,2006,2006,1524.0,1534,0,2,0,3,1,7,1,2.0,168,46,0,0,0,0,215000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1019,6120,1938,1950,952.0,994,588,2,0,3,1,6,1,1.0,189,0,34,150,0,0,150000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1020,12376,1990,1990,1673.0,1699,1523,3,0,5,1,11,2,3.0,367,0,0,0,0,0,320000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1021,10004,1964,1964,1516.0,1516,0,1,1,3,1,6,0,2.0,0,0,0,0,152,0,167000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1022,8250,1935,1950,0.0,1032,0,1,0,2,1,6,1,1.0,0,0,121,0,0,0,125000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1023,12205,1949,1992,448.0,1588,0,2,0,5,1,6,0,0.0,0,0,0,0,0,0,65000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1024,11175,2007,2007,1316.0,1316,0,2,0,3,1,6,1,2.0,0,20,0,0,0,0,200141,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1025,9965,2007,2007,1528.0,1528,0,3,2,3,1,6,1,2.0,0,228,0,0,0,0,235876,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1026,8660,1900,1993,760.0,928,928,2,0,5,1,11,0,2.0,467,160,78,0,0,0,123000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1027,12375,1951,1951,806.0,1081,341,1,0,3,1,7,1,1.0,0,0,0,0,0,0,137500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1028,8070,1994,1995,990.0,990,0,1,0,3,1,5,0,0.0,0,0,0,0,0,0,123600,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1029,8658,1965,1965,1088.0,1324,0,2,0,3,1,6,1,2.0,0,138,0,0,0,0,160000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1030,8063,2000,2000,924.0,948,742,2,1,3,1,7,1,2.0,100,48,0,0,0,0,181000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1031,8235,1955,1995,825.0,825,0,1,0,2,1,4,0,2.0,140,50,0,0,0,0,125000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1032,11700,1968,1968,727.0,829,727,1,1,4,1,8,0,2.0,0,0,0,0,0,0,154000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1033,12961,1993,1994,1152.0,1152,645,2,1,3,1,7,1,2.0,162,312,0,0,0,0,231000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1034,8450,1968,1968,1056.0,1056,0,1,0,3,1,6,1,1.0,0,85,184,0,0,0,142000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1035,22950,1892,1993,1107.0,1518,1518,2,1,4,1,12,2,3.0,0,260,0,0,410,0,475000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1036,5748,2005,2006,1573.0,1778,0,2,0,2,1,5,1,2.0,123,53,0,0,153,0,375000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1037,10500,1971,1971,864.0,864,0,1,0,3,1,5,1,0.0,0,0,0,0,0,0,115000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1038,7500,2004,2005,1221.0,1221,0,2,0,2,1,6,0,2.0,0,113,0,0,0,0,185000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1039,10042,1920,1995,660.0,740,125,1,0,2,1,4,1,1.0,0,0,84,0,0,0,108500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1040,2544,2005,2005,600.0,520,623,2,1,2,1,4,0,2.0,0,166,0,0,0,0,147400,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1041,3768,1999,1999,691.0,713,739,2,1,3,1,6,0,2.0,0,34,0,0,0,0,156000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1042,10320,1915,1978,880.0,880,428,2,0,2,1,6,0,2.0,0,0,117,0,0,0,120000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1043,9734,2004,2004,384.0,744,630,2,1,3,1,7,0,2.0,0,0,0,0,0,0,167000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1044,3182,2005,2006,1346.0,1504,0,2,0,2,1,7,1,2.0,156,20,0,0,0,0,191000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1045,8872,1997,1997,384.0,754,630,2,1,3,1,7,1,2.0,0,0,0,0,0,0,161500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1046,12198,1955,1975,1204.0,1411,0,1,0,3,1,7,1,1.0,278,82,0,0,0,0,130000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1047,8480,1963,1963,970.0,970,0,1,0,2,1,5,0,2.0,0,24,0,0,192,0,132500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1048,10200,1970,1970,864.0,904,0,1,0,3,1,5,0,3.0,143,0,0,0,0,0,144000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1049,9555,1979,1979,0.0,1100,1133,2,1,5,2,11,0,2.0,0,0,0,0,0,0,141000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1050,7200,1972,2006,385.0,875,0,1,0,3,1,5,0,2.0,352,0,0,0,0,0,117000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1051,6780,1935,1982,520.0,520,0,1,0,2,1,5,0,0.0,53,0,0,0,0,0,84500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,9100,1965,1965,925.0,925,0,1,0,2,1,5,0,1.0,0,0,0,0,0,0,117500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
